epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,938.864,1.16936,2.38209,0.63054,1.01554,0.80123,0.80608,0.82518,0.49825,0.7549,0.7616,0.75429,0.30729,1.63655,3.63508,0.99161,1.09356,0.000569106,0.000569106,0.000569106
50,957.163,1.13577,2.31715,0.61972,1.00597,0.81832,0.79289,0.81714,0.48901,0.7405,0.77191,0.7484,0.31,1.59585,3.71324,0.96499,1.06445,0.000563608,0.000563608,0.000563608
51,975.509,1.15346,2.40045,0.60311,1.01565,0.8199,0.81129,0.82523,0.47908,0.75961,0.74026,0.72578,0.30847,1.58939,3.80415,0.94213,1.05492,0.00055811,0.00055811,0.00055811
52,993.87,1.12672,2.32296,0.60372,0.99597,0.85055,0.83763,0.84438,0.5132,0.77562,0.75743,0.72604,0.31642,1.49533,3.75768,0.89248,1.00835,0.000552612,0.000552612,0.000552612
53,1015.71,1.15067,2.2885,0.60201,1.0003,0.7136,0.80625,0.7644,0.44301,0.65005,0.76054,0.65779,0.27661,1.62473,3.9578,1.03503,1.07887,0.000547114,0.000547114,0.000547114
54,1033.96,1.15687,2.39355,0.61549,1.00822,0.84043,0.83417,0.85901,0.51133,0.76464,0.77078,0.74752,0.31835,1.52696,3.79766,0.86704,1.0262,0.000541617,0.000541617,0.000541617
55,1055.71,1.11794,2.2959,0.60833,0.9944,0.81723,0.80732,0.86401,0.52227,0.7514,0.73588,0.74206,0.3149,1.52701,3.75659,0.90427,1.00761,0.000536119,0.000536119,0.000536119
56,1077.41,1.14425,2.27251,0.60871,1.00984,0.78663,0.77021,0.82434,0.49579,0.71582,0.72561,0.72742,0.30706,1.52927,3.68484,0.94918,1.01252,0.000530621,0.000530621,0.000530621
57,1095.68,1.14781,2.26867,0.61576,1.01445,0.84737,0.78254,0.82723,0.48557,0.76867,0.71335,0.71658,0.30629,1.66878,3.73554,1.00977,1.04225,0.000525123,0.000525123,0.000525123
58,1114.01,1.12975,2.30061,0.60763,0.99595,0.80213,0.78965,0.8552,0.50599,0.74959,0.74627,0.77638,0.32544,1.53128,3.68479,0.8832,1.01282,0.000519625,0.000519625,0.000519625
59,1132.08,1.12886,2.28203,0.60188,1.00222,0.80713,0.80774,0.84588,0.50307,0.75216,0.75588,0.76097,0.31475,1.49926,3.70351,0.92371,1.01984,0.000514128,0.000514128,0.000514128
60,1150.45,1.11999,2.27381,0.60005,0.9965,0.85852,0.72489,0.82043,0.4979,0.81844,0.68152,0.72779,0.30857,1.50746,3.83687,0.89652,1.03777,0.00050863,0.00050863,0.00050863
61,1168.77,1.11149,2.3036,0.58367,0.98579,0.80655,0.71301,0.78877,0.47072,0.66878,0.69709,0.7035,0.28735,1.5527,4.01048,1.0615,1.0657,0.000503132,0.000503132,0.000503132
62,1187.1,1.07947,2.26824,0.58972,0.98347,0.87526,0.76471,0.83225,0.51382,0.82347,0.71558,0.74544,0.3117,1.49945,3.89669,0.88445,1.03843,0.000497634,0.000497634,0.000497634
63,1205.38,1.09008,2.29322,0.57974,0.98938,0.82751,0.79669,0.85305,0.52,0.78525,0.75515,0.77321,0.31348,1.51449,3.79422,0.84524,1.0109,0.000492136,0.000492136,0.000492136
64,1223.75,1.10049,2.25108,0.59197,0.98775,0.84561,0.78628,0.83464,0.49339,0.82537,0.72577,0.75206,0.30358,1.57663,3.9588,0.91928,1.04906,0.000486639,0.000486639,0.000486639
65,1242.08,1.09491,2.28395,0.58881,0.98325,0.81574,0.79716,0.83104,0.48427,0.78026,0.74729,0.74321,0.30469,1.58534,3.93552,0.94906,1.04037,0.000481141,0.000481141,0.000481141
66,1260.4,1.0809,2.23868,0.5777,0.98857,0.80811,0.81248,0.84035,0.48172,0.7364,0.76792,0.74342,0.29794,1.60661,4.03566,0.88119,1.05891,0.000475643,0.000475643,0.000475643
67,1276.89,1.0888,2.25677,0.58606,0.98066,0.81791,0.77699,0.84262,0.48266,0.74969,0.70838,0.72741,0.29131,1.57783,4.01932,0.94216,1.0467,0.000470145,0.000470145,0.000470145
68,1295.29,1.09782,2.25646,0.58618,0.99094,0.79046,0.77365,0.81194,0.48767,0.72489,0.70155,0.70164,0.29519,1.55982,4.32872,0.94996,1.03698,0.000464647,0.000464647,0.000464647
69,1313.64,1.0697,2.23552,0.57716,0.97809,0.77504,0.70468,0.70398,0.42987,0.70078,0.645,0.60573,0.25235,1.56168,4.12005,1.10234,1.04567,0.00045915,0.00045915,0.00045915
70,1331.92,1.08059,2.22155,0.57309,0.97717,0.81033,0.71761,0.78068,0.4738,0.7128,0.6778,0.67518,0.28412,1.49633,3.90246,0.98983,1.01357,0.000453652,0.000453652,0.000453652
71,1350.23,1.09783,2.25255,0.57651,0.98695,0.80603,0.71996,0.8109,0.4806,0.73361,0.66223,0.70049,0.28371,1.57915,4.1334,0.96429,1.04535,0.000448154,0.000448154,0.000448154
72,1368.59,1.09112,2.22398,0.56998,0.98191,0.68792,0.71693,0.7137,0.4541,0.61403,0.69979,0.61614,0.25006,1.46864,3.96599,1.15791,0.99102,0.000442656,0.000442656,0.000442656
73,1386.9,1.077,2.18453,0.57281,0.98084,0.6616,0.76058,0.71179,0.42503,0.60841,0.70151,0.59457,0.24384,1.52874,4.088,1.16525,1.0112,0.000437158,0.000437158,0.000437158
74,1405.19,1.08214,2.21825,0.58088,0.9828,0.79169,0.77631,0.82034,0.50037,0.71737,0.70579,0.70031,0.2887,1.48939,4.16061,0.92009,1.00637,0.000431661,0.000431661,0.000431661
75,1423.5,1.08546,2.20368,0.56596,0.97691,0.69782,0.78292,0.76677,0.44729,0.64011,0.71555,0.64877,0.26201,1.5597,4.33446,1.02333,1.04416,0.000426163,0.000426163,0.000426163
76,1441.91,1.07519,2.22878,0.56795,0.97666,0.76891,0.74043,0.77874,0.47946,0.69421,0.69764,0.66242,0.2788,1.49587,4.05194,1.00136,0.99424,0.000420665,0.000420665,0.000420665
77,1460.24,1.07605,2.2298,0.55903,0.98507,0.85412,0.7636,0.82504,0.50455,0.77743,0.71335,0.71489,0.29943,1.52205,4.16004,0.9387,1.01908,0.000415167,0.000415167,0.000415167
78,1478.51,1.07619,2.19963,0.56137,0.98052,0.85003,0.76205,0.85582,0.53094,0.78922,0.70281,0.74487,0.31323,1.43249,4.04334,0.86452,1.00967,0.000409669,0.000409669,0.000409669
79,1500.29,1.05281,2.1485,0.55362,0.9693,0.80754,0.78616,0.84558,0.53312,0.73142,0.71407,0.72863,0.30494,1.41753,4.02418,0.85424,1.02993,0.000404172,0.000404172,0.000404172
80,1518.64,1.07631,2.20803,0.56202,0.98688,0.88522,0.8034,0.84741,0.51319,0.81414,0.7296,0.7253,0.31589,1.57246,4.00927,0.87671,1.04764,0.000398674,0.000398674,0.000398674
81,1536.95,1.05984,2.19873,0.55059,0.97526,0.88283,0.80367,0.8503,0.49844,0.81022,0.75083,0.74776,0.3109,1.62864,3.99005,0.89259,1.07853,0.000393176,0.000393176,0.000393176
82,1555.2,1.05805,2.14973,0.54445,0.96868,0.86112,0.76833,0.84865,0.50636,0.77058,0.74362,0.74828,0.31481,1.54299,3.96627,0.90175,1.0335,0.000387678,0.000387678,0.000387678
83,1573.47,1.0329,2.10773,0.54522,0.96611,0.71051,0.77442,0.80534,0.49329,0.67802,0.72806,0.70301,0.2873,1.51956,4.06876,1.037,1.0087,0.00038218,0.00038218,0.00038218
84,1591.83,1.06775,2.16299,0.56055,0.97041,0.81915,0.76657,0.82598,0.5154,0.75767,0.7076,0.72738,0.30332,1.4332,4.07662,0.93144,1.00281,0.000376683,0.000376683,0.000376683
85,1610.15,1.05212,2.15082,0.57018,0.96452,0.83045,0.7409,0.83622,0.51863,0.73483,0.69309,0.73046,0.31168,1.4462,4.08819,0.9433,1.00224,0.000371185,0.000371185,0.000371185
86,1628.41,1.02158,2.08944,0.53636,0.96131,0.80652,0.73696,0.8032,0.49967,0.70901,0.71667,0.70452,0.29202,1.442,4.13832,0.96404,1.01162,0.000365687,0.000365687,0.000365687
87,1646.74,1.03824,2.18324,0.54545,0.96539,0.7745,0.77964,0.79802,0.48388,0.72707,0.72366,0.70672,0.28749,1.47991,4.1018,0.9447,1.02862,0.000360189,0.000360189,0.000360189
88,1665.12,1.03861,2.17742,0.54136,0.96753,0.77207,0.77706,0.78375,0.47974,0.72187,0.72906,0.69752,0.28963,1.4685,4.01208,0.93405,0.99118,0.000354691,0.000354691,0.000354691
89,1683.47,1.04945,2.15831,0.53661,0.97517,0.80922,0.76666,0.82553,0.48592,0.74393,0.70574,0.71319,0.28127,1.55877,4.38236,0.98206,1.03799,0.000349194,0.000349194,0.000349194
90,1701.72,1.04905,2.15436,0.54224,0.96977,0.78572,0.78197,0.81651,0.4912,0.71862,0.71362,0.70492,0.29006,1.51147,4.20505,0.92068,1.01559,0.000343696,0.000343696,0.000343696
91,1719.97,1.042,2.18952,0.54122,0.96874,0.76108,0.77814,0.7946,0.49148,0.67925,0.703,0.68102,0.28414,1.49802,4.13414,0.95194,0.99145,0.000338198,0.000338198,0.000338198
92,1738.32,1.01396,2.06255,0.52408,0.96149,0.78349,0.79447,0.80651,0.47415,0.71135,0.74783,0.7134,0.2747,1.54333,4.2132,0.88964,1.03504,0.0003327,0.0003327,0.0003327
93,1756.6,1.02622,2.1066,0.53346,0.96647,0.77845,0.81196,0.81415,0.49544,0.72588,0.75605,0.72455,0.29524,1.46913,4.13215,0.84104,1.01318,0.000327202,0.000327202,0.000327202
94,1774.84,1.04497,2.14535,0.53496,0.96898,0.79944,0.80599,0.81728,0.50062,0.72034,0.76972,0.72512,0.30142,1.47046,4.01691,0.85772,1.00246,0.000321705,0.000321705,0.000321705
95,1793.12,1.0216,2.07425,0.53278,0.9586,0.81351,0.80521,0.83042,0.50641,0.7476,0.74207,0.72308,0.29693,1.44657,3.96461,0.83972,1.01203,0.000316207,0.000316207,0.000316207
96,1811.43,1.00806,2.0918,0.51638,0.94688,0.82079,0.76629,0.82125,0.49482,0.7412,0.7054,0.70061,0.2926,1.50506,4.11803,0.87674,1.01898,0.000310709,0.000310709,0.000310709
97,1829.72,1.02366,2.1234,0.53017,0.95679,0.86565,0.75128,0.81861,0.49414,0.76878,0.72025,0.72107,0.30397,1.5357,4.0947,0.88549,1.02343,0.000305211,0.000305211,0.000305211
98,1847.99,1.02296,2.13256,0.52518,0.95872,0.82688,0.76983,0.82904,0.4964,0.77146,0.73667,0.74736,0.3116,1.55382,4.00584,0.86546,1.02975,0.000299713,0.000299713,0.000299713
99,1866.31,1.02619,2.08783,0.52495,0.96136,0.82546,0.76318,0.82123,0.48057,0.72982,0.72815,0.72146,0.30013,1.60893,4.08365,0.87979,1.05701,0.000294216,0.000294216,0.000294216
100,1884.67,1.01485,2.10906,0.52603,0.96606,0.84451,0.78929,0.83539,0.50226,0.75162,0.75198,0.72279,0.31348,1.47693,3.97858,0.86208,1.00755,0.000288718,0.000288718,0.000288718
101,1902.71,0.97547,2.03042,0.50621,0.94384,0.81209,0.78946,0.8263,0.50208,0.73749,0.7334,0.71718,0.31395,1.50347,3.98791,0.90095,1.01733,0.00028322,0.00028322,0.00028322
102,1920.99,0.99528,2.07631,0.517,0.95635,0.81324,0.77473,0.82942,0.50707,0.72151,0.71349,0.71458,0.31611,1.47591,3.98217,0.87401,1.00506,0.000277722,0.000277722,0.000277722
103,1939.25,1.01067,2.06894,0.53403,0.96571,0.82124,0.76456,0.82615,0.51794,0.75895,0.6995,0.72176,0.3178,1.41161,3.94481,0.84641,1.00099,0.000272224,0.000272224,0.000272224
104,1957.61,1.00188,2.06636,0.51813,0.95269,0.79498,0.75567,0.80146,0.5012,0.74779,0.67884,0.69424,0.29586,1.45011,4.08923,0.86542,1.02757,0.000266727,0.000266727,0.000266727
105,1975.92,1.01142,2.07429,0.52456,0.95971,0.77151,0.74968,0.75875,0.47285,0.72023,0.7345,0.67793,0.27939,1.41852,4.08067,0.91456,1.0085,0.000261229,0.000261229,0.000261229
106,1994.2,1.02119,2.08525,0.51823,0.95816,0.84284,0.72621,0.82293,0.51046,0.75244,0.71204,0.73514,0.30937,1.42197,4.09247,0.86084,0.99526,0.000255731,0.000255731,0.000255731
107,2012.47,0.98453,2.06526,0.51864,0.95103,0.85696,0.7425,0.83223,0.5142,0.6948,0.73657,0.71663,0.3099,1.46816,4.18296,0.86631,0.99187,0.000250233,0.000250233,0.000250233
108,2030.82,1.0007,2.06556,0.50279,0.95789,0.80039,0.75606,0.82497,0.49919,0.68055,0.72503,0.70873,0.30509,1.47947,4.2024,0.89045,0.99123,0.000244735,0.000244735,0.000244735
109,2049.12,1.00222,2.06761,0.50589,0.95271,0.82679,0.74295,0.81948,0.49667,0.72266,0.67682,0.69934,0.3001,1.51125,4.19049,0.91278,1.01133,0.000239238,0.000239238,0.000239238
110,2067.37,0.98998,2.06621,0.49703,0.95186,0.8494,0.73969,0.833,0.51176,0.76668,0.6755,0.70746,0.29622,1.49795,4.42023,0.90122,0.99793,0.00023374,0.00023374,0.00023374
111,2085.67,0.99827,2.07552,0.50595,0.95541,0.80105,0.80608,0.83147,0.5144,0.7242,0.73667,0.7201,0.29982,1.4953,4.45872,0.88578,0.99065,0.000228242,0.000228242,0.000228242
112,2103.12,0.99577,2.04037,0.50953,0.94455,0.84923,0.76996,0.837,0.51697,0.78891,0.7008,0.72556,0.30664,1.49575,4.28842,0.87241,1.00243,0.000222744,0.000222744,0.000222744
113,2121.44,0.96568,1.98699,0.4957,0.93837,0.84648,0.76746,0.83977,0.51925,0.77386,0.69843,0.72553,0.30939,1.45254,4.33679,0.86667,0.99637,0.000217246,0.000217246,0.000217246
114,2139.7,0.96723,2.01349,0.5044,0.9419,0.835,0.76427,0.82816,0.51706,0.7461,0.72503,0.73001,0.31096,1.44169,4.35902,0.88146,0.99474,0.000211749,0.000211749,0.000211749
115,2158,0.98328,2.03131,0.49453,0.94345,0.80459,0.78038,0.84483,0.53393,0.76405,0.72811,0.76235,0.32265,1.40003,4.22417,0.86422,0.96977,0.000206251,0.000206251,0.000206251
116,2179.85,0.98858,2.04414,0.49875,0.94912,0.82717,0.75454,0.86119,0.54362,0.70897,0.75297,0.75078,0.3212,1.41216,4.16052,0.8519,0.96726,0.000200753,0.000200753,0.000200753
117,2201.65,0.93974,1.95306,0.48084,0.93555,0.86716,0.74008,0.85016,0.52513,0.7789,0.68068,0.7224,0.31713,1.48004,4.33884,0.85659,0.99884,0.000195255,0.000195255,0.000195255
118,2219.92,0.9614,1.96408,0.483,0.93603,0.82545,0.78866,0.85147,0.53169,0.73946,0.71283,0.73575,0.32141,1.47456,4.27631,0.83618,0.98596,0.000189757,0.000189757,0.000189757
119,2238.23,0.97798,2.02221,0.49187,0.9515,0.83964,0.78807,0.85014,0.52996,0.73854,0.74112,0.74147,0.32519,1.4732,4.27038,0.83594,0.98752,0.00018426,0.00018426,0.00018426
120,2256.59,0.94164,1.93,0.47482,0.93024,0.8204,0.79649,0.84287,0.53161,0.76166,0.72175,0.72823,0.32123,1.46611,4.22729,0.8505,0.9976,0.000178762,0.000178762,0.000178762
121,2274.92,0.9576,1.95523,0.49188,0.94063,0.82616,0.80625,0.84868,0.5423,0.75466,0.74052,0.73726,0.32442,1.44181,4.17801,0.85051,0.98563,0.000173264,0.000173264,0.000173264
122,2293.19,0.94307,1.99377,0.48647,0.93932,0.88421,0.77556,0.85441,0.54286,0.79972,0.71068,0.73748,0.32061,1.41786,4.15852,0.834,0.99209,0.000167766,0.000167766,0.000167766
123,2311.51,0.94709,1.96378,0.48778,0.93602,0.84468,0.78772,0.85753,0.53703,0.78488,0.70011,0.73545,0.32206,1.41246,4.20522,0.83428,0.99591,0.000162268,0.000162268,0.000162268
124,2329.87,0.94666,1.95967,0.48816,0.93997,0.77825,0.7753,0.81302,0.51402,0.68557,0.7381,0.7037,0.30699,1.40798,4.20883,0.91095,0.98913,0.000156771,0.000156771,0.000156771
125,2347.94,0.93965,1.95537,0.48178,0.93792,0.76324,0.80852,0.83859,0.52808,0.70182,0.74535,0.7223,0.31568,1.45199,4.18689,0.87088,0.99229,0.000151273,0.000151273,0.000151273
126,2366.27,0.95153,1.99817,0.4865,0.94274,0.80399,0.81091,0.86544,0.54362,0.73384,0.75995,0.75368,0.32724,1.45946,4.10265,0.83524,0.98529,0.000145775,0.000145775,0.000145775
127,2388.1,0.92967,1.96088,0.47565,0.93098,0.79687,0.80992,0.86169,0.55045,0.71767,0.74737,0.74594,0.32582,1.4378,4.06574,0.84362,0.98374,0.000140277,0.000140277,0.000140277
128,2410.02,0.9247,1.96144,0.47978,0.93518,0.78898,0.81854,0.86414,0.55123,0.7183,0.74999,0.74989,0.33132,1.41857,4.08699,0.81013,0.99412,0.000134779,0.000134779,0.000134779
129,2431.85,0.94627,1.99276,0.47018,0.94465,0.80479,0.81542,0.86605,0.55259,0.72891,0.75212,0.74907,0.33349,1.39503,4.04874,0.78369,0.98898,0.000129282,0.000129282,0.000129282
