epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,2894.18,0.58714,1.51279,0.3268,0.85202,0.97712,0.98446,0.98944,0.79982,0.92918,0.92212,0.93729,0.52338,0.73047,2.29035,0.37136,0.82762,0.000254541,0.000254541,0.000254541
132,2915.48,0.5844,1.4713,0.3235,0.84876,0.98051,0.9803,0.9889,0.80328,0.92713,0.92698,0.92999,0.52451,0.73348,2.33159,0.36422,0.8287,0.000251007,0.000251007,0.000251007
133,2936.8,0.58688,1.49696,0.32641,0.85218,0.98161,0.98164,0.98944,0.80307,0.93328,0.93105,0.94043,0.52484,0.72098,2.28907,0.36204,0.82593,0.000247472,0.000247472,0.000247472
134,2958.13,0.56969,1.48551,0.32536,0.84757,0.97879,0.98338,0.98889,0.80337,0.92963,0.93169,0.93442,0.5222,0.71963,2.23662,0.36672,0.82467,0.000243938,0.000243938,0.000243938
135,2979.5,0.59269,1.49632,0.33214,0.85106,0.97646,0.98371,0.98846,0.795,0.93013,0.92892,0.93377,0.51597,0.73928,2.30472,0.36777,0.83007,0.000240404,0.000240404,0.000240404
136,3000.85,0.58649,1.49764,0.32864,0.85203,0.98013,0.97811,0.98874,0.79682,0.93592,0.9342,0.93875,0.52387,0.73124,2.35121,0.36779,0.82841,0.000236869,0.000236869,0.000236869
137,3022.22,0.59017,1.51634,0.33112,0.84886,0.98023,0.98337,0.98778,0.8036,0.93661,0.93625,0.94266,0.53248,0.71225,2.31017,0.35717,0.82447,0.000233335,0.000233335,0.000233335
138,3047.01,0.57933,1.46703,0.32101,0.84827,0.98101,0.9838,0.98927,0.80674,0.93221,0.93196,0.93757,0.5326,0.71641,2.29421,0.35391,0.82669,0.000229801,0.000229801,0.000229801
139,3071.85,0.57596,1.48954,0.31969,0.84656,0.97799,0.98188,0.98852,0.80126,0.92993,0.93097,0.93196,0.52326,0.72295,2.28794,0.36258,0.82762,0.000226267,0.000226267,0.000226267
140,3093.2,0.58286,1.48681,0.32394,0.85274,0.97535,0.97984,0.98796,0.80205,0.92891,0.93378,0.93789,0.52983,0.72009,2.36829,0.36201,0.82664,0.000222732,0.000222732,0.000222732
141,3114.53,0.57146,1.47766,0.31942,0.84813,0.97818,0.98042,0.98848,0.80238,0.92546,0.92803,0.93377,0.52623,0.7258,2.30985,0.36567,0.82997,0.000219198,0.000219198,0.000219198
142,3135.9,0.5671,1.44548,0.31625,0.85019,0.98151,0.98147,0.9875,0.801,0.93327,0.93119,0.93607,0.52662,0.73004,2.40447,0.3643,0.83041,0.000215664,0.000215664,0.000215664
143,3157.26,0.575,1.47536,0.32221,0.85244,0.98004,0.98218,0.98857,0.80261,0.93421,0.93255,0.93599,0.52231,0.72345,2.32478,0.36539,0.82884,0.000212129,0.000212129,0.000212129
144,3178.59,0.56592,1.4402,0.31627,0.84714,0.97651,0.98625,0.98839,0.79723,0.92839,0.9337,0.93123,0.5259,0.73511,2.35092,0.36187,0.82927,0.000208595,0.000208595,0.000208595
145,3199.92,0.57721,1.459,0.32093,0.8473,0.97888,0.98098,0.98879,0.80469,0.93298,0.94108,0.94081,0.53458,0.72289,2.34439,0.36043,0.82624,0.000205061,0.000205061,0.000205061
146,3224.69,0.56322,1.43602,0.31295,0.84477,0.97881,0.98086,0.98868,0.80912,0.94256,0.94159,0.94788,0.5379,0.71324,2.2787,0.35689,0.82654,0.000201527,0.000201527,0.000201527
147,3249.38,0.55146,1.43829,0.30804,0.84572,0.97702,0.97936,0.98753,0.80255,0.92931,0.92783,0.9333,0.52841,0.72384,2.29227,0.36086,0.82693,0.000197992,0.000197992,0.000197992
148,3270.68,0.56583,1.44221,0.31506,0.84569,0.98207,0.98104,0.98832,0.80155,0.9344,0.93426,0.93605,0.53099,0.72159,2.28465,0.36172,0.82804,0.000194458,0.000194458,0.000194458
149,3292,0.55972,1.46015,0.314,0.84656,0.97787,0.9821,0.98801,0.80441,0.93444,0.93349,0.93951,0.53143,0.72252,2.30114,0.35867,0.82713,0.000190924,0.000190924,0.000190924
150,3313.32,0.55625,1.40169,0.30869,0.84302,0.97583,0.9811,0.98718,0.8057,0.9257,0.93001,0.93362,0.53386,0.72073,2.29121,0.3632,0.82875,0.000187389,0.000187389,0.000187389
151,3334.64,0.56169,1.41732,0.31524,0.84781,0.97151,0.98089,0.98791,0.80653,0.93094,0.92863,0.93918,0.53118,0.71856,2.3418,0.35937,0.82748,0.000183855,0.000183855,0.000183855
152,3355.95,0.55687,1.42316,0.30781,0.84616,0.98114,0.9826,0.98831,0.80025,0.93245,0.93186,0.93853,0.52699,0.72259,2.35653,0.36174,0.82718,0.000180321,0.000180321,0.000180321
153,3377.24,0.55192,1.39684,0.30805,0.84102,0.97822,0.97944,0.98725,0.80214,0.93271,0.93333,0.93925,0.53491,0.72393,2.35768,0.35393,0.82763,0.000176786,0.000176786,0.000176786
154,3398.53,0.55677,1.34495,0.3109,0.85032,0.97757,0.98291,0.98879,0.80369,0.93759,0.92395,0.93675,0.52926,0.71891,2.41988,0.35681,0.82724,0.000173252,0.000173252,0.000173252
155,3419.83,0.56315,1.40244,0.31541,0.84562,0.97885,0.98249,0.98755,0.80318,0.93568,0.9397,0.94374,0.53126,0.71693,2.34487,0.36306,0.82729,0.000169718,0.000169718,0.000169718
156,3441.1,0.56362,1.41687,0.31422,0.8458,0.97432,0.98148,0.98718,0.80063,0.92823,0.9307,0.93539,0.53089,0.72925,2.36618,0.36149,0.829,0.000166183,0.000166183,0.000166183
157,3462.37,0.56278,1.42143,0.3135,0.84653,0.97861,0.98046,0.98773,0.806,0.937,0.93426,0.93941,0.5316,0.71862,2.38717,0.35572,0.8275,0.000162649,0.000162649,0.000162649
158,3483.69,0.54729,1.36621,0.30762,0.84341,0.97837,0.98243,0.98793,0.80404,0.92991,0.93595,0.93541,0.52859,0.71953,2.41382,0.35692,0.82855,0.000159115,0.000159115,0.000159115
159,3505.01,0.55067,1.38249,0.30643,0.84373,0.97802,0.98046,0.98866,0.80574,0.93739,0.93641,0.94059,0.53073,0.70964,2.40549,0.35276,0.82578,0.000155581,0.000155581,0.000155581
160,3526.31,0.55046,1.3842,0.30427,0.84452,0.97489,0.98282,0.98806,0.80927,0.93799,0.9362,0.94333,0.53839,0.71589,2.40976,0.35318,0.82735,0.000152046,0.000152046,0.000152046
161,3551.04,0.54351,1.38828,0.30495,0.8461,0.97839,0.9787,0.98834,0.80638,0.93118,0.93338,0.93996,0.5338,0.71503,2.42461,0.35495,0.82668,0.000148512,0.000148512,0.000148512
162,3572.31,0.54686,1.33569,0.30411,0.84388,0.98107,0.98237,0.98869,0.80519,0.93608,0.93834,0.94402,0.53255,0.70971,2.44805,0.35131,0.8247,0.000144978,0.000144978,0.000144978
163,3593.64,0.54333,1.35667,0.30296,0.84102,0.97861,0.98013,0.98713,0.80523,0.93372,0.93563,0.94123,0.52748,0.71413,2.51882,0.35107,0.82626,0.000141443,0.000141443,0.000141443
164,3614.93,0.55129,1.3876,0.30119,0.84509,0.97934,0.98048,0.98922,0.80965,0.93271,0.93294,0.93715,0.5357,0.70753,2.44231,0.35303,0.82478,0.000137909,0.000137909,0.000137909
165,3636.22,0.55424,1.35933,0.30439,0.84473,0.97515,0.98052,0.98834,0.80634,0.93012,0.93526,0.94225,0.53449,0.70849,2.44218,0.35523,0.82529,0.000134375,0.000134375,0.000134375
166,3657.54,0.54129,1.35415,0.29953,0.83925,0.97579,0.98255,0.98928,0.80595,0.93087,0.93171,0.93963,0.52659,0.71061,2.46249,0.3548,0.82476,0.000130841,0.000130841,0.000130841
167,3678.84,0.54472,1.33938,0.29979,0.84138,0.98334,0.98254,0.98934,0.80839,0.93609,0.93628,0.94398,0.5405,0.70848,2.39654,0.3571,0.8249,0.000127306,0.000127306,0.000127306
168,3703.62,0.55356,1.37346,0.30393,0.84751,0.97777,0.98467,0.98957,0.80913,0.9364,0.92617,0.94264,0.5392,0.7074,2.4769,0.35855,0.82474,0.000123772,0.000123772,0.000123772
169,3724.96,0.54583,1.32635,0.29958,0.84192,0.98011,0.9825,0.98859,0.81264,0.93407,0.93672,0.9417,0.53762,0.70498,2.42524,0.3534,0.82559,0.000120238,0.000120238,0.000120238
170,3749.71,0.53239,1.3345,0.29568,0.84108,0.97921,0.98409,0.98841,0.81154,0.93613,0.93965,0.94369,0.53594,0.70632,2.47124,0.35481,0.82543,0.000116703,0.000116703,0.000116703
171,3771.04,0.52715,1.30784,0.29234,0.842,0.97802,0.9838,0.98815,0.81028,0.93297,0.93802,0.93996,0.53146,0.7156,2.45428,0.35516,0.82652,0.000113169,0.000113169,0.000113169
172,3792.38,0.54054,1.30642,0.30005,0.84398,0.98372,0.98522,0.98896,0.80955,0.94233,0.94245,0.94791,0.53518,0.71076,2.46824,0.35199,0.8265,0.000109635,0.000109635,0.000109635
173,3813.64,0.52202,1.28575,0.29161,0.83859,0.98229,0.98282,0.98816,0.8074,0.93759,0.93802,0.93984,0.53168,0.71405,2.44149,0.35421,0.82606,0.0001061,0.0001061,0.0001061
174,3834.91,0.54256,1.33649,0.30152,0.84188,0.98201,0.98242,0.98753,0.81001,0.94186,0.9421,0.94652,0.53138,0.7063,2.44055,0.35483,0.82474,0.000102566,0.000102566,0.000102566
175,3856.24,0.53666,1.32968,0.30092,0.84179,0.98051,0.98172,0.98768,0.80948,0.93888,0.94059,0.9442,0.53004,0.70489,2.47692,0.35294,0.82379,9.90318e-05,9.90318e-05,9.90318e-05
176,3877.53,0.53049,1.29194,0.29404,0.84033,0.97988,0.98281,0.98884,0.81069,0.93679,0.94012,0.94647,0.53905,0.70586,2.52667,0.35378,0.8244,9.54975e-05,9.54975e-05,9.54975e-05
177,3902.28,0.52327,1.29664,0.28867,0.83999,0.97633,0.98456,0.98792,0.81165,0.93561,0.93894,0.94452,0.53079,0.70545,2.52785,0.35082,0.82403,9.19632e-05,9.19632e-05,9.19632e-05
178,3923.62,0.52878,1.27246,0.2907,0.84021,0.97943,0.98082,0.98867,0.81165,0.93398,0.93471,0.94246,0.53768,0.70312,2.51108,0.34999,0.82485,8.84289e-05,8.84289e-05,8.84289e-05
179,3944.87,0.53452,1.29547,0.29296,0.8454,0.98237,0.98243,0.98871,0.80996,0.93235,0.93392,0.94087,0.52971,0.70992,2.59172,0.3479,0.825,8.48946e-05,8.48946e-05,8.48946e-05
180,3966.2,0.53736,1.27412,0.29664,0.83734,0.98214,0.98326,0.98781,0.80982,0.93851,0.93868,0.94337,0.53123,0.70761,2.54789,0.34857,0.82491,8.13603e-05,8.13603e-05,8.13603e-05
181,3987.58,0.52589,1.28361,0.29053,0.83834,0.98236,0.98362,0.98808,0.80993,0.9384,0.93974,0.9436,0.53182,0.7029,2.51115,0.34795,0.82439,7.7826e-05,7.7826e-05,7.7826e-05
182,4008.98,0.52892,1.27487,0.2913,0.83766,0.98194,0.97996,0.98843,0.80994,0.93356,0.93198,0.93537,0.52711,0.70645,2.5491,0.34734,0.82433,7.42917e-05,7.42917e-05,7.42917e-05
183,4030.43,0.52834,1.27099,0.29237,0.83802,0.97954,0.98334,0.98838,0.81116,0.9379,0.93476,0.94148,0.5384,0.7043,2.484,0.34422,0.82523,7.07574e-05,7.07574e-05,7.07574e-05
184,4051.72,0.51834,1.26365,0.28359,0.8372,0.97854,0.98491,0.98925,0.80935,0.93629,0.93718,0.94551,0.53915,0.70437,2.54546,0.34502,0.82509,6.72231e-05,6.72231e-05,6.72231e-05
185,4073.04,0.51305,1.24415,0.28337,0.84162,0.98128,0.98325,0.98882,0.8102,0.93509,0.93751,0.94207,0.53138,0.70373,2.57625,0.34627,0.82472,6.36888e-05,6.36888e-05,6.36888e-05
186,4094.34,0.52341,1.27804,0.28919,0.84178,0.97863,0.98684,0.98876,0.80899,0.92878,0.93703,0.94085,0.53497,0.70343,2.56871,0.34523,0.82533,6.01545e-05,6.01545e-05,6.01545e-05
187,4115.7,0.52986,1.26086,0.29164,0.84092,0.97825,0.98548,0.98842,0.80962,0.93141,0.93646,0.93897,0.53316,0.7018,2.56639,0.34464,0.82514,5.66202e-05,5.66202e-05,5.66202e-05
188,4137.01,0.51673,1.2608,0.28443,0.84118,0.982,0.98458,0.98881,0.8124,0.93484,0.93656,0.94073,0.53531,0.70037,2.53722,0.3453,0.82369,5.30859e-05,5.30859e-05,5.30859e-05
189,4158.36,0.51459,1.25481,0.28194,0.83687,0.97942,0.98398,0.98882,0.81229,0.9287,0.93324,0.93693,0.53463,0.70552,2.56713,0.34495,0.82446,4.95516e-05,4.95516e-05,4.95516e-05
190,4179.69,0.51382,1.2395,0.28496,0.84095,0.97952,0.98575,0.98912,0.81336,0.93569,0.92954,0.93961,0.53352,0.70279,2.58249,0.34447,0.82397,4.60173e-05,4.60173e-05,4.60173e-05
191,4202.18,0.55247,1.29133,0.28391,0.823,0.98055,0.98322,0.98857,0.80982,0.93359,0.93809,0.94196,0.52717,0.70735,2.60938,0.34095,0.8247,4.2483e-05,4.2483e-05,4.2483e-05
192,4223.47,0.55077,1.29155,0.2793,0.8228,0.9821,0.98379,0.9896,0.8117,0.93436,0.93823,0.94134,0.52977,0.7078,2.62304,0.33945,0.82501,3.89487e-05,3.89487e-05,3.89487e-05
193,4244.79,0.5506,1.25633,0.27761,0.81849,0.9825,0.98223,0.98946,0.81144,0.93497,0.93167,0.93924,0.52998,0.70664,2.5942,0.34388,0.82411,3.54144e-05,3.54144e-05,3.54144e-05
194,4266.08,0.54695,1.25577,0.27668,0.82147,0.97931,0.98322,0.98944,0.8132,0.93375,0.93837,0.94417,0.53046,0.7047,2.60202,0.34295,0.82382,3.18801e-05,3.18801e-05,3.18801e-05
195,4287.45,0.54532,1.24979,0.27624,0.81702,0.98018,0.98393,0.98944,0.81054,0.94228,0.93043,0.94284,0.53024,0.70677,2.6397,0.3391,0.82392,2.83458e-05,2.83458e-05,2.83458e-05
196,4308.75,0.54237,1.2253,0.27553,0.8165,0.98137,0.98397,0.98936,0.81255,0.94137,0.93514,0.94493,0.52902,0.7075,2.6775,0.34017,0.82408,2.48115e-05,2.48115e-05,2.48115e-05
197,4330.04,0.53803,1.24282,0.27259,0.81843,0.98121,0.98397,0.98976,0.81099,0.93777,0.93433,0.94104,0.52814,0.70313,2.66375,0.34092,0.82412,2.12772e-05,2.12772e-05,2.12772e-05
198,4351.32,0.53647,1.21582,0.27378,0.8154,0.98243,0.98414,0.98933,0.81154,0.93765,0.93463,0.94092,0.52889,0.70134,2.67517,0.33929,0.82362,1.77429e-05,1.77429e-05,1.77429e-05
199,4372.64,0.53676,1.2372,0.27009,0.81855,0.98041,0.98427,0.98977,0.81257,0.93386,0.93803,0.94076,0.53213,0.70314,2.68619,0.3394,0.82366,1.42086e-05,1.42086e-05,1.42086e-05
200,4393.94,0.53306,1.22405,0.27077,0.81494,0.98064,0.98343,0.98951,0.81241,0.93279,0.9358,0.93987,0.53469,0.70252,2.68141,0.33978,0.82347,1.06743e-05,1.06743e-05,1.06743e-05
