epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,737.054,0.65348,1.77747,0.38396,0.86629,0.97039,0.96687,0.98036,0.76562,0.91755,0.91486,0.91195,0.47471,0.78721,2.29395,0.41361,0.84669,0.000513723,0.000513723,0.000513723
87,745.176,0.64284,1.72674,0.37409,0.85733,0.98142,0.9789,0.98622,0.77297,0.92425,0.92425,0.91628,0.49813,0.75176,2.20337,0.39194,0.83666,0.000511367,0.000511367,0.000511367
88,753.691,0.65197,1.73024,0.3734,0.8627,0.97289,0.97615,0.98468,0.76561,0.90817,0.91198,0.90448,0.4868,0.78139,2.21668,0.38923,0.84133,0.000509011,0.000509011,0.000509011
89,761.902,0.6536,1.70948,0.38078,0.85948,0.97622,0.96742,0.98044,0.76723,0.91122,0.89887,0.89578,0.47494,0.77273,2.32753,0.3955,0.84405,0.000506654,0.000506654,0.000506654
90,770.908,0.64744,1.72001,0.37426,0.85955,0.9766,0.97588,0.98395,0.77036,0.93139,0.93088,0.92113,0.49517,0.7553,2.25532,0.38694,0.84132,0.000504298,0.000504298,0.000504298
91,779.125,0.65062,1.71752,0.37791,0.85798,0.96,0.95657,0.97585,0.75611,0.89889,0.89577,0.89303,0.47602,0.7758,2.3192,0.41396,0.84988,0.000501942,0.000501942,0.000501942
92,787.178,0.6434,1.6958,0.37044,0.85677,0.9752,0.9724,0.98492,0.76779,0.93094,0.92321,0.91859,0.49229,0.76214,2.19316,0.38618,0.83664,0.000499586,0.000499586,0.000499586
93,795.602,0.6362,1.66642,0.36335,0.85774,0.97533,0.96774,0.98488,0.77339,0.92293,0.92552,0.92454,0.50736,0.7559,2.21708,0.37964,0.83751,0.00049723,0.00049723,0.00049723
94,803.819,0.64133,1.67453,0.3667,0.85908,0.97598,0.97824,0.98778,0.77522,0.93068,0.93687,0.93512,0.51063,0.74877,2.19065,0.38458,0.83527,0.000494873,0.000494873,0.000494873
95,812.825,0.65054,1.73698,0.3723,0.8645,0.98163,0.97733,0.98566,0.77775,0.94295,0.93575,0.9375,0.51418,0.74554,2.2546,0.38757,0.8362,0.000492517,0.000492517,0.000492517
96,821.546,0.64561,1.69958,0.37052,0.8575,0.98026,0.97678,0.98557,0.77749,0.93696,0.92892,0.93049,0.50977,0.74269,2.1799,0.3851,0.83333,0.000490161,0.000490161,0.000490161
97,830.083,0.6472,1.69512,0.3724,0.85842,0.97798,0.97037,0.98362,0.76674,0.9248,0.91329,0.91314,0.48956,0.77569,2.2034,0.39787,0.8438,0.000487805,0.000487805,0.000487805
98,838.356,0.64247,1.67831,0.37141,0.86055,0.97694,0.97013,0.98284,0.76914,0.93603,0.92847,0.93162,0.49721,0.76694,2.29739,0.39528,0.84137,0.000485449,0.000485449,0.000485449
99,847.283,0.62916,1.67932,0.36074,0.85671,0.97485,0.9782,0.98601,0.77919,0.92682,0.92525,0.92031,0.51138,0.73663,2.20853,0.38228,0.83186,0.000483092,0.000483092,0.000483092
100,855.543,0.63634,1.68837,0.36558,0.86107,0.97322,0.97787,0.98541,0.767,0.91675,0.91414,0.91335,0.49598,0.77203,2.24646,0.40678,0.84268,0.000480736,0.000480736,0.000480736
101,863.679,0.6401,1.69787,0.36814,0.8614,0.96899,0.9786,0.98536,0.77146,0.93302,0.92082,0.92269,0.50512,0.762,2.30617,0.38313,0.84045,0.00047838,0.00047838,0.00047838
102,872.387,0.64524,1.64515,0.36574,0.85791,0.97568,0.97763,0.98335,0.76744,0.91863,0.91996,0.91267,0.5008,0.75915,2.26777,0.38893,0.83918,0.000476024,0.000476024,0.000476024
103,880.454,0.63376,1.62463,0.36208,0.85582,0.95937,0.95218,0.97331,0.76197,0.90722,0.89952,0.90964,0.48737,0.77028,2.44375,0.40487,0.84868,0.000473668,0.000473668,0.000473668
104,888.894,0.6313,1.646,0.36417,0.85676,0.97743,0.97801,0.98619,0.76938,0.92208,0.92324,0.92005,0.50211,0.7648,2.26989,0.39011,0.84393,0.000471311,0.000471311,0.000471311
105,897,0.62202,1.63643,0.35678,0.85704,0.97854,0.9781,0.98646,0.77562,0.92712,0.91759,0.91616,0.49292,0.75714,2.28805,0.37842,0.83867,0.000468955,0.000468955,0.000468955
106,905.557,0.62262,1.6342,0.35766,0.85503,0.97432,0.97595,0.98383,0.77528,0.92954,0.93138,0.9288,0.5088,0.74665,2.21519,0.38268,0.83464,0.000466599,0.000466599,0.000466599
107,913.991,0.62506,1.66685,0.35693,0.8543,0.97356,0.97264,0.98277,0.76763,0.92303,0.92218,0.91558,0.50492,0.77217,2.19162,0.38806,0.83966,0.000464243,0.000464243,0.000464243
108,922.648,0.62583,1.60873,0.35396,0.85044,0.97844,0.9775,0.98433,0.77361,0.92721,0.92376,0.91977,0.50405,0.75166,2.24708,0.37948,0.83452,0.000461887,0.000461887,0.000461887
109,931.057,0.63025,1.61307,0.36129,0.85952,0.97673,0.97581,0.98482,0.77716,0.92769,0.92565,0.92645,0.51369,0.73917,2.22399,0.37627,0.83177,0.00045953,0.00045953,0.00045953
110,939.34,0.62711,1.60729,0.36011,0.8559,0.97645,0.97,0.98484,0.76965,0.91832,0.91244,0.90994,0.49028,0.76373,2.31207,0.38744,0.83897,0.000457174,0.000457174,0.000457174
111,947.992,0.61475,1.63269,0.35312,0.85517,0.97826,0.97685,0.98677,0.77842,0.92631,0.92382,0.91739,0.50701,0.75083,2.2551,0.37472,0.83355,0.000454818,0.000454818,0.000454818
112,956.103,0.61999,1.60238,0.35415,0.85359,0.97337,0.981,0.9851,0.77435,0.9251,0.92595,0.92087,0.49882,0.75522,2.23576,0.3773,0.83507,0.000452462,0.000452462,0.000452462
113,964.536,0.6181,1.58543,0.35679,0.85349,0.97567,0.97161,0.98518,0.77983,0.93373,0.92956,0.93531,0.52332,0.74265,2.2027,0.37757,0.83394,0.000450106,0.000450106,0.000450106
114,973.24,0.60935,1.5828,0.34912,0.85393,0.97602,0.97852,0.98419,0.78566,0.92867,0.92824,0.92442,0.52509,0.7337,2.28723,0.37182,0.83429,0.000447749,0.000447749,0.000447749
115,983.225,0.62873,1.62407,0.35228,0.85612,0.98183,0.97575,0.98493,0.77866,0.931,0.92315,0.92365,0.51042,0.74623,2.24168,0.37924,0.83488,0.000445393,0.000445393,0.000445393
116,991.562,0.60516,1.58415,0.34562,0.85096,0.97938,0.97667,0.98532,0.78157,0.93739,0.92519,0.9296,0.5087,0.74768,2.30764,0.37362,0.83583,0.000443037,0.000443037,0.000443037
117,999.666,0.60871,1.56085,0.34967,0.85225,0.97751,0.97676,0.98561,0.77966,0.9273,0.91921,0.9217,0.50923,0.75195,2.30377,0.38091,0.83729,0.000440681,0.000440681,0.000440681
118,1008.14,0.62576,1.60919,0.35061,0.85449,0.97548,0.9769,0.986,0.77979,0.92984,0.93279,0.931,0.51005,0.73686,2.23663,0.37227,0.83216,0.000438325,0.000438325,0.000438325
119,1016.41,0.62009,1.58783,0.35497,0.85317,0.97728,0.97374,0.98757,0.78301,0.91704,0.91522,0.91118,0.50479,0.74079,2.29698,0.36676,0.83515,0.000435968,0.000435968,0.000435968
120,1024.89,0.62382,1.59949,0.35644,0.85158,0.97113,0.96599,0.98054,0.77133,0.91418,0.90636,0.89728,0.48733,0.74763,2.33199,0.37716,0.83978,0.000433612,0.000433612,0.000433612
121,1032.92,0.62768,1.59466,0.36159,0.85357,0.9766,0.97449,0.98568,0.78143,0.92958,0.92968,0.92578,0.51738,0.73324,2.27618,0.37181,0.83237,0.000431256,0.000431256,0.000431256
