epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,3315.65,0.70648,1.93061,0.40956,0.87862,0.97696,0.98118,0.98662,0.76821,0.93735,0.94145,0.94671,0.49766,0.79256,2.20264,0.41948,0.83634,0.000480736,0.000480736,0.000480736
68,3360.96,0.69396,1.94124,0.40536,0.87108,0.97643,0.97865,0.98587,0.76619,0.9369,0.93449,0.94176,0.48972,0.78756,2.18084,0.40952,0.83785,0.000477202,0.000477202,0.000477202
69,3411.77,0.68376,1.88452,0.39542,0.86972,0.97499,0.98007,0.9877,0.77702,0.93565,0.94291,0.94759,0.49565,0.77539,2.15916,0.40536,0.83269,0.000473668,0.000473668,0.000473668
70,3478.06,0.69162,1.90841,0.39276,0.86876,0.97643,0.97949,0.9861,0.77606,0.934,0.93737,0.94188,0.5017,0.76732,2.18945,0.40692,0.83081,0.000470133,0.000470133,0.000470133
71,3543.33,0.68738,1.89165,0.39566,0.86752,0.98356,0.9752,0.98756,0.77419,0.93713,0.92559,0.93765,0.4937,0.77062,2.18533,0.41663,0.83533,0.000466599,0.000466599,0.000466599
72,3609.09,0.69099,1.88063,0.40257,0.87296,0.98334,0.97145,0.98671,0.77284,0.94121,0.93191,0.94649,0.49875,0.77634,2.17212,0.4048,0.8353,0.000463065,0.000463065,0.000463065
73,3670.81,0.69591,1.90696,0.40097,0.87386,0.98208,0.97876,0.98693,0.78213,0.94244,0.94182,0.94885,0.49945,0.76211,2.13416,0.40569,0.83107,0.00045953,0.00045953,0.00045953
74,3737.36,0.68997,1.90301,0.39937,0.87048,0.98483,0.97899,0.98785,0.78026,0.93765,0.93066,0.94199,0.50458,0.76615,2.17352,0.41741,0.83152,0.000455996,0.000455996,0.000455996
75,3776.19,0.68584,1.92249,0.40235,0.86921,0.9835,0.97115,0.98531,0.77463,0.93272,0.92184,0.92832,0.49145,0.77739,2.18133,0.41358,0.83418,0.000452462,0.000452462,0.000452462
76,3838.65,0.68942,1.91905,0.40297,0.87255,0.97738,0.97732,0.98688,0.77783,0.93296,0.93374,0.94077,0.49878,0.75994,2.16627,0.40459,0.83104,0.000448928,0.000448928,0.000448928
