epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,1232.97,0.81375,2.0176,0.43948,0.89637,0.93198,0.95425,0.96449,0.68561,0.87676,0.89631,0.9051,0.41367,0.93937,2.23924,0.57442,0.88238,0.000251007,0.000251007,0.000251007
133,1241.57,0.813,2.04252,0.446,0.89463,0.93354,0.95795,0.97264,0.68399,0.86677,0.89417,0.90138,0.39895,0.94306,2.26056,0.58895,0.88359,0.000247472,0.000247472,0.000247472
134,1250.14,0.74871,2.03191,0.41724,0.88235,0.93048,0.96228,0.97053,0.6911,0.88172,0.88339,0.89883,0.39885,0.93254,2.24897,0.55894,0.88194,0.000243938,0.000243938,0.000243938
135,1259.08,0.7673,2.00997,0.45183,0.8797,0.93388,0.9589,0.97246,0.69471,0.85155,0.86974,0.88034,0.36693,0.95907,2.3088,0.56012,0.89103,0.000240404,0.000240404,0.000240404
136,1267.7,0.78267,1.94475,0.41956,0.87965,0.94335,0.94952,0.97068,0.705,0.87135,0.88716,0.89198,0.39587,0.94313,2.29598,0.57656,0.88794,0.000236869,0.000236869,0.000236869
137,1276.63,0.7518,1.87703,0.40767,0.86859,0.93995,0.9544,0.97066,0.7055,0.88626,0.86759,0.89106,0.40008,0.94637,2.29542,0.5944,0.89125,0.000233335,0.000233335,0.000233335
138,1289.02,0.72729,1.899,0.39612,0.8631,0.9384,0.9549,0.9715,0.70387,0.79244,0.79237,0.80521,0.38105,0.9596,2.32572,0.59421,0.89054,0.000229801,0.000229801,0.000229801
139,1297.59,0.81184,1.97642,0.43304,0.90636,0.94168,0.95543,0.97288,0.69885,0.87546,0.89266,0.89543,0.38345,0.96528,2.29478,0.57814,0.89302,0.000226267,0.000226267,0.000226267
140,1306.17,0.76703,1.96704,0.41519,0.87445,0.94306,0.95201,0.97511,0.7108,0.87729,0.87832,0.88976,0.39313,0.95503,2.30822,0.59317,0.88358,0.000222732,0.000222732,0.000222732
141,1315.29,0.76376,1.89892,0.43433,0.86779,0.94363,0.94764,0.97626,0.69079,0.87112,0.88004,0.90029,0.38759,0.94228,2.2917,0.59886,0.88167,0.000219198,0.000219198,0.000219198
142,1324.3,0.75611,1.91454,0.40447,0.87641,0.95364,0.95121,0.96986,0.69171,0.78751,0.7985,0.8034,0.38451,0.94274,2.26459,0.57839,0.88302,0.000215664,0.000215664,0.000215664
143,1332.84,0.77692,1.94304,0.41267,0.8764,0.94409,0.95037,0.97298,0.68924,0.88449,0.88643,0.90158,0.39851,0.94103,2.29515,0.55911,0.88618,0.000212129,0.000212129,0.000212129
144,1341.43,0.75028,1.8333,0.4078,0.87917,0.94275,0.94922,0.97038,0.67328,0.8782,0.88656,0.9027,0.40972,0.94562,2.34464,0.56457,0.88991,0.000208595,0.000208595,0.000208595
145,1350.48,0.75258,1.91757,0.40084,0.86468,0.93373,0.95584,0.9693,0.67428,0.88163,0.88153,0.90033,0.38929,0.94908,2.3295,0.57971,0.8877,0.000205061,0.000205061,0.000205061
146,1359.35,0.72064,1.86621,0.39062,0.8599,0.9392,0.95668,0.97187,0.67527,0.79585,0.78638,0.80103,0.37279,0.93534,2.28383,0.57574,0.88571,0.000201527,0.000201527,0.000201527
147,1367.93,0.73425,1.96118,0.39021,0.86472,0.94495,0.95494,0.97385,0.69423,0.78593,0.78755,0.79696,0.38408,0.93243,2.25077,0.57816,0.88398,0.000197992,0.000197992,0.000197992
148,1376.73,0.78232,1.98193,0.41356,0.88038,0.95236,0.94834,0.96975,0.69727,0.78405,0.77617,0.78915,0.37892,0.92473,2.28902,0.54836,0.8813,0.000194458,0.000194458,0.000194458
149,1385.77,0.79248,1.91471,0.4045,0.87443,0.94269,0.95106,0.97319,0.70333,0.85294,0.86712,0.87494,0.3919,0.93146,2.3219,0.54058,0.881,0.000190924,0.000190924,0.000190924
150,1394.73,0.72147,1.89532,0.3957,0.8708,0.93256,0.9364,0.96699,0.68803,0.86611,0.85858,0.88119,0.4043,0.93578,2.30482,0.57724,0.87904,0.000187389,0.000187389,0.000187389
151,1403.31,0.72821,1.81155,0.39118,0.85818,0.94213,0.93655,0.96866,0.69293,0.86634,0.86285,0.88363,0.41007,0.94232,2.31621,0.59129,0.88375,0.000183855,0.000183855,0.000183855
152,1411.89,0.73517,1.85947,0.38363,0.87051,0.93707,0.95735,0.9727,0.71417,0.86349,0.87547,0.88471,0.40958,0.93102,2.29831,0.56732,0.87956,0.000180321,0.000180321,0.000180321
153,1424.28,0.72812,1.85486,0.39603,0.86945,0.94538,0.95933,0.97297,0.71432,0.86392,0.88067,0.88109,0.41015,0.92804,2.32125,0.56587,0.88062,0.000176786,0.000176786,0.000176786
154,1436.69,0.72101,1.75888,0.3811,0.86736,0.94632,0.95936,0.97156,0.72061,0.8766,0.89274,0.89468,0.39882,0.9432,2.34741,0.55997,0.8835,0.000173252,0.000173252,0.000173252
155,1445.25,0.73993,1.82597,0.39937,0.88502,0.94385,0.96017,0.96869,0.70748,0.88273,0.89947,0.89616,0.40062,0.96099,2.31965,0.56083,0.88507,0.000169718,0.000169718,0.000169718
156,1453.87,0.70304,1.6972,0.3713,0.85951,0.95157,0.95333,0.96952,0.69979,0.79335,0.87303,0.84441,0.3806,0.99105,2.35309,0.57036,0.8931,0.000166183,0.000166183,0.000166183
157,1462.8,0.79556,1.82179,0.42439,0.87638,0.95346,0.95145,0.97237,0.6944,0.78815,0.78005,0.78625,0.37863,0.95321,2.36253,0.57433,0.88454,0.000162649,0.000162649,0.000162649
158,1471.91,0.77277,1.97465,0.39877,0.87362,0.94336,0.9486,0.97156,0.70167,0.77351,0.7734,0.78688,0.36966,0.93852,2.3928,0.56855,0.88244,0.000159115,0.000159115,0.000159115
159,1480.59,0.72864,1.80374,0.39377,0.86066,0.94874,0.94357,0.9722,0.70369,0.78986,0.77449,0.79456,0.37573,0.94557,2.3361,0.57226,0.88293,0.000155581,0.000155581,0.000155581
160,1489.25,0.74158,1.76936,0.3964,0.85892,0.93799,0.94767,0.97075,0.70534,0.89301,0.88795,0.91856,0.39388,0.93271,2.31335,0.57858,0.88041,0.000152046,0.000152046,0.000152046
161,1498.28,0.74376,1.91905,0.39953,0.86576,0.93707,0.946,0.96866,0.69005,0.88076,0.88056,0.90439,0.38082,0.93904,2.30385,0.59092,0.88254,0.000148512,0.000148512,0.000148512
162,1507.19,0.71906,1.84862,0.37828,0.85286,0.94065,0.94507,0.97082,0.69603,0.88433,0.89143,0.91239,0.3832,0.94078,2.27346,0.59212,0.88487,0.000144978,0.000144978,0.000144978
163,1515.81,0.75922,1.91984,0.40476,0.87713,0.94479,0.9356,0.96757,0.69162,0.87883,0.87437,0.89613,0.40116,0.93664,2.2717,0.57858,0.88265,0.000141443,0.000141443,0.000141443
164,1524.49,0.74586,1.86186,0.40756,0.8633,0.94114,0.94123,0.96927,0.70717,0.69715,0.69861,0.70294,0.36675,0.94413,2.28559,0.57251,0.88198,0.000137909,0.000137909,0.000137909
165,1533.57,0.72198,1.79827,0.38441,0.87135,0.93881,0.95768,0.97263,0.70418,0.78178,0.79417,0.79844,0.37864,0.94877,2.29319,0.56526,0.88297,0.000134375,0.000134375,0.000134375
166,1542.62,0.73248,1.80682,0.38223,0.8678,0.93785,0.95799,0.97283,0.70168,0.7914,0.79812,0.8058,0.38556,0.9395,2.32167,0.56673,0.87941,0.000130841,0.000130841,0.000130841
167,1551.24,0.70777,1.86487,0.381,0.86561,0.93434,0.95328,0.96666,0.69985,0.86081,0.88321,0.88653,0.39846,0.93898,2.35267,0.57355,0.88018,0.000127306,0.000127306,0.000127306
168,1559.81,0.72768,1.89038,0.38266,0.87146,0.93958,0.95168,0.96479,0.69724,0.86143,0.87171,0.88529,0.3976,0.93489,2.33236,0.57157,0.88276,0.000123772,0.000123772,0.000123772
169,1568.37,0.69265,1.74896,0.37151,0.86564,0.94108,0.95306,0.97206,0.69993,0.87086,0.86572,0.88619,0.40038,0.93106,2.32662,0.57081,0.88378,0.000120238,0.000120238,0.000120238
170,1577.29,0.7299,1.76,0.38348,0.8721,0.93561,0.95363,0.97119,0.70265,0.8774,0.87274,0.8918,0.38618,0.92209,2.32517,0.57563,0.88165,0.000116703,0.000116703,0.000116703
171,1585.83,0.71165,1.82299,0.3686,0.86637,0.93924,0.96636,0.97836,0.70198,0.89001,0.87717,0.90104,0.4082,0.91183,2.32004,0.57423,0.87574,0.000113169,0.000113169,0.000113169
172,1594.42,0.71631,1.77058,0.36947,0.86715,0.93934,0.96373,0.9777,0.70475,0.69398,0.69759,0.69532,0.36625,0.92369,2.33715,0.57575,0.87883,0.000109635,0.000109635,0.000109635
173,1603.32,0.71689,1.74725,0.37413,0.86637,0.93976,0.9651,0.97612,0.69164,0.78709,0.79704,0.80027,0.37569,0.91385,2.34249,0.57387,0.87987,0.0001061,0.0001061,0.0001061
174,1612.21,0.70231,1.82447,0.36917,0.85867,0.94272,0.95738,0.97392,0.71262,0.79069,0.80529,0.79944,0.37657,0.92237,2.35423,0.57499,0.88196,0.000102566,0.000102566,0.000102566
175,1620.76,0.72094,1.90138,0.43402,0.86813,0.94175,0.96035,0.9748,0.70929,0.78564,0.78958,0.79297,0.40112,0.92913,2.35558,0.5782,0.88026,9.90318e-05,9.90318e-05,9.90318e-05
176,1629.74,0.68015,1.74583,0.37352,0.86379,0.95109,0.9533,0.97578,0.71134,0.88794,0.8891,0.90386,0.38476,0.93136,2.32712,0.58592,0.88028,9.54975e-05,9.54975e-05,9.54975e-05
177,1638.32,0.73279,1.87171,0.4018,0.86464,0.94995,0.95519,0.97694,0.70161,0.89022,0.8913,0.9049,0.39719,0.92593,2.32363,0.57815,0.88016,9.19632e-05,9.19632e-05,9.19632e-05
178,1647.42,0.72023,1.72168,0.37808,0.86217,0.94069,0.96298,0.97557,0.6964,0.79387,0.8024,0.80336,0.39192,0.9303,2.34109,0.5743,0.88302,8.84289e-05,8.84289e-05,8.84289e-05
179,1656.08,0.69195,1.72895,0.36171,0.85213,0.93893,0.96013,0.97127,0.70169,0.87386,0.89278,0.89632,0.38176,0.9222,2.35704,0.56871,0.88316,8.48946e-05,8.48946e-05,8.48946e-05
180,1664.75,0.6661,1.67762,0.41151,0.85147,0.94145,0.95755,0.97514,0.70417,0.87478,0.89143,0.90497,0.40417,0.92134,2.35873,0.55917,0.88061,8.13603e-05,8.13603e-05,8.13603e-05
181,1673.72,0.70416,1.70654,0.36966,0.85819,0.94118,0.96031,0.97887,0.70693,0.87834,0.88591,0.90571,0.40869,0.91573,2.3489,0.55827,0.87707,7.7826e-05,7.7826e-05,7.7826e-05
182,1682.62,0.73208,1.91126,0.39205,0.86519,0.94771,0.94527,0.97315,0.71208,0.88362,0.87839,0.90087,0.40761,0.90887,2.34428,0.57528,0.87512,7.42917e-05,7.42917e-05,7.42917e-05
183,1691.25,0.67877,1.66742,0.3639,0.84932,0.94514,0.95065,0.97322,0.71287,0.88723,0.87191,0.89908,0.40683,0.91273,2.34774,0.56626,0.87799,7.07574e-05,7.07574e-05,7.07574e-05
184,1699.94,0.65934,1.71615,0.36081,0.85548,0.93928,0.95415,0.97128,0.70502,0.88064,0.8744,0.89027,0.41001,0.91699,2.37071,0.5652,0.87659,6.72231e-05,6.72231e-05,6.72231e-05
185,1708.88,0.68383,1.68047,0.36915,0.85152,0.94041,0.9537,0.97368,0.7066,0.87729,0.88,0.89098,0.41007,0.91444,2.36498,0.56343,0.87567,6.36888e-05,6.36888e-05,6.36888e-05
186,1717.86,0.68865,1.66517,0.38144,0.84932,0.94012,0.94781,0.97327,0.69542,0.87854,0.87347,0.89306,0.40709,0.91652,2.34466,0.5637,0.87589,6.01545e-05,6.01545e-05,6.01545e-05
187,1726.46,0.66845,1.62469,0.35242,0.84513,0.93575,0.94853,0.97365,0.70797,0.87592,0.87155,0.89601,0.40904,0.90331,2.31891,0.58112,0.87451,5.66202e-05,5.66202e-05,5.66202e-05
188,1735.38,0.69893,1.69605,0.37445,0.85457,0.94188,0.94915,0.97421,0.70784,0.87998,0.87671,0.90156,0.41344,0.90401,2.31579,0.58447,0.87478,5.30859e-05,5.30859e-05,5.30859e-05
189,1744.57,0.70931,1.73764,0.37005,0.85777,0.94495,0.94816,0.97453,0.70912,0.88035,0.87778,0.89869,0.41418,0.90541,2.31821,0.57315,0.87479,4.95516e-05,4.95516e-05,4.95516e-05
190,1757.22,0.67962,1.6922,0.3727,0.83536,0.9454,0.95706,0.97574,0.72153,0.88674,0.88892,0.90742,0.41543,0.91092,2.33733,0.55945,0.87472,4.60173e-05,4.60173e-05,4.60173e-05
191,1770.26,0.75133,1.75746,0.40622,0.85402,0.94773,0.95853,0.97588,0.71986,0.88275,0.88844,0.89652,0.41248,0.91773,2.36035,0.55528,0.87512,4.2483e-05,4.2483e-05,4.2483e-05
192,1778.77,0.73878,1.74578,0.36629,0.84497,0.94527,0.95636,0.97454,0.72069,0.89074,0.89796,0.90831,0.41105,0.91796,2.36276,0.55792,0.8753,3.89487e-05,3.89487e-05,3.89487e-05
193,1787.8,0.7816,1.8457,0.39945,0.85996,0.94284,0.95603,0.97475,0.7089,0.80494,0.79671,0.80557,0.396,0.91665,2.36092,0.55708,0.87603,3.54144e-05,3.54144e-05,3.54144e-05
194,1796.79,0.74148,2.00249,0.36558,0.84232,0.94559,0.94881,0.97371,0.71075,0.80915,0.7949,0.80567,0.39242,0.91528,2.35819,0.56502,0.87656,3.18801e-05,3.18801e-05,3.18801e-05
195,1805.39,0.71725,1.71434,0.36294,0.84352,0.94857,0.95102,0.97601,0.71272,0.89882,0.89391,0.90965,0.38253,0.91551,2.3641,0.56253,0.87651,2.83458e-05,2.83458e-05,2.83458e-05
196,1814.05,0.72579,1.6684,0.37194,0.83343,0.94497,0.95208,0.97478,0.7108,0.80432,0.8956,0.85202,0.38859,0.91554,2.37814,0.56514,0.87601,2.48115e-05,2.48115e-05,2.48115e-05
197,1822.91,0.72968,1.67531,0.34933,0.83896,0.94441,0.95167,0.97467,0.71893,0.80427,0.79828,0.80777,0.37263,0.91491,2.37985,0.56242,0.8754,2.12772e-05,2.12772e-05,2.12772e-05
198,1831.89,0.74594,1.71575,0.35214,0.8486,0.9446,0.94888,0.97492,0.71007,0.7827,0.79482,0.79726,0.37283,0.91393,2.39211,0.56366,0.8752,1.77429e-05,1.77429e-05,1.77429e-05
199,1840.4,0.79404,1.77215,0.38105,0.86728,0.94532,0.94865,0.97566,0.72079,0.7782,0.79184,0.79437,0.37195,0.91366,2.39137,0.55765,0.87538,1.42086e-05,1.42086e-05,1.42086e-05
200,1848.98,0.74244,1.72228,0.36317,0.85375,0.94476,0.94874,0.97532,0.71032,0.79027,0.78134,0.7927,0.37141,0.91301,2.39058,0.56113,0.87542,1.06743e-05,1.06743e-05,1.06743e-05
